gene_id	seed_gene_involved	interactions_seeds_ids
57118	F	278,4734,2798,8883,993,9132,9531,120892,665,7514,25489,27074,9039,23327,7284,8536,999,5293,57172,64132,4589,441476,427,808,25913,28960,3305,56901,1472,5833,8452,8741,4925,1469,84617,9535,54814,25962,3187,1164,124220
3609	F	7706,51496,8726,100033413,8266,124995,6745,99890,5955,202559,6161,155871,4691,8450,10236,83443,55366,6187,9818,10112,23567,1107,5606,5091,619570,55832,57142,6228,65080,7412,3433,84708,54443,6421,4609,26799,51663,5630,132299,6152,10478,672,6185,3188,4188,9820,648,64978,6184,65005,22907,103,11030,6191,3181,10625,1017,56949,6229,9933,3735,7536,2494,378938,3611,1994,9601,4000,1499,79753,10551,7737,1025,5073,3309,192111,2194,57510,10155,71,11113,2040,3192,3916,10110,54881,6210,83743,142,25,100033821,81892,4731,11331,6560,9991,128308,6168,84675,81910,6238,26015,56916,10492,4641,64794,169714,8539,100033433,6623,9789,6136,64983,129401,91574,23223,64397,6790,8611,9401,6147,10153,7818,57175,8359,2099,25828,6119,2335,4799,146862,66489,5898,6134,149041,5430,51320,3728,57332,1108,6137,3437,55011,10658,4738,6125,9584,51495,7448,9978,26832,70439,2130,25973,6748,3872,6133,6138,6230,10482,79888,6117,26100,10397,152518,4914,57664,55379,112464,1723,16341,6780,57515,26853,65018,79993,10528,2534,51065,8050,9775,5355,27067,57721,2033,10987,2256,55699,10014,6217,2521,26168,329,692089,6838,6208,131474,988,117246,6622,23524,64975,56993,3676,10262,5468,5610,7384,7277,8301,7428,6615,4976,7316,5501,10594,10614,9097,404093,29117,3320,57602,8711,4695,2548,2926,7205,9092,5245,4726,26415,6434,63875,677850,6657,3608,677770,243846,5093,1660,8452,6150,81887,84676,219333,23029,57819,3178,65003,2058,9055,64976,692158,6129,6631,1437,11103,5862,6143,84365,2661,1540,6787,6625,9782,6142,6130,285600,23076,220717,83987,7528,6023,6430,6132,6844,8449,11031,125950,1737,64710,81490,2177,4110,6732,54737,6188,55342,5832,55052,4171,4736,3276,23107,23065,79050,4001,9928,6146,10813,284695,9343,9349,23070,5728,26831,83732,409,5935,780853,6155,3182,23512,6160,27292,64318,51001,8480,29889,4343,6118,6428,26024,64969,55177,23363,79084,9451,7158,64965,3295,51574,60488,134430,7347,56947,5770,10075,8454,22803,6128,72462,4723,92421,1915,8349,2547,83939,6224,55035,7422,81627,54487,3783746,3954,2817,5500,23212,692204,677840,6871,4193,55173,5917,155908,3008,8453,22223,73708,51073,9374,84105,10425,4520,220988,81533,155061,54542,5591,6144,4869,10181,116154,91603,79912,3190,63931,6742,6207,26156,7112,8336,27044,6135,23451,3191,8175,3183,8148,6651,65008,6218,23420,10111,54165,5906,6045,25980,330,6124,6231,4008,93185,3514,8353,1956,29088,677815,2869,2078,11060,9493,4659,6139,26270,26995,55048,54938,28977,28956,4628,55922,9325,26986,25871,692088,124245,100033435,7182,83755,6182,22608,2064,7486,9045,23435,10419,100033430,6189,7388,3575,6194,10857,51552,5978,8065,84311,56926,23603,5359,23481,6159,6122,9238,1618,54148,5774,3800,100288687,1843,5954,81844,10799,56257,4643,10921,27258,8766,94081,1894,4116,233908,126133,652966,3383,1407,11124,6141,4174,369,3066,10128,11338,25962,56829,128866,51639,23291
388951	F	79726,4188,10459,6238,84078,55658,4105,51004,91833,25959,57062,10381,337959,337879,337967,7846,23331,10382,9203,23312,11030,57599,337973,54780,4193,8567,54726,64854,10197,81027,9778,54903,55149,10948,347688,63891,4833,1059,10765,84515,60558,1857,64061,5428,55127,7750,79677,55066,139285,219333,3312,29941,25962,9736,337968,84231,337972
160364	F	123283,9570,662,5777,116841,64215,5781,143187,8674,57510,23353,9580,10490,9509,4122,2621,57326,81035,6811,8677,55219,9527,9482,23184,84918,10228,53407,121457,51267
3980	F	154791,8726,9055,55316,5430,7515,11284,93380,57332,581,1108,1107,4771,83987,64151,8335,7112,115992,4609,79661,4772,8339,79968,51185,24253,330,55775,9656,10482,28992,4961527,6117,10845,3607,3725,6934,4914,57664,9493,54512,4773,9447,240641,9928,3660,65094,3014,4149,4000,27086,29127,1499,23512,23395,8350,147841,3309,149628,27022,6118,4343,11113,2304,9694,63891,5794,3064,54840,142,81847,7184,7520,2100,5468,7156,9581,3018,4683,29117,7178,2547,12412,4726,10197,7067,155908,27023,200558,7080,5423,255626,7068,4287,8359,25962,6119
54984	F	6160,5049,7295,25819,3169,84285,85403,388697,7013,8350,64853,8761,2091,9874,8087,6217,852757,6189,6625,54487,6204,56505,1665,3184,128272,214,55844,2551,808,10445,10528,8555,6223,6132,55111,23560,14113,30000,6147,27101,59286,213,8626,94186,26986,55017,20595,2997,328,8339,191,25940,55093,7015,54557,4076
403312	F	
5782	F	7706,9404,29952,55835,5591,4869,10541,7919,4739,9904,2185,3303,7917,5352,23092,1081,83591,3791,4144,57610,1445,4609,1460,29924,3312,2263,9131,7402,55014,5535,5335,5777,3717,4086,5635,11252,7430,5782,9218,389,1956,4914,80108,5829,5636,4920,9564,9217,6464,57805,2316,22869,90379,23294,22824,23401,2066,7453,5678,387,51203,2176,84844,23193,2317,5594,2879,6424,1442,7360,9050,10498,71,3310,4090,23549,2885,64759,3480,79658,8440,100499483,54881,1443,79923,10291,10278,2318,22853,54534,1846,5634,23269,57129,10178,7407,2065,9625,90410,6167,8675,3007,114990,5754,10606,2264,91107,3315,3008,8936,740,7041,50807,9051,7913,4690
389	F	387,396,6242,9202,5782,5530,219790,5881,55860,2783,1729,7846,9750,1386,11113,5910,1894,9493,9138,1017,7428,43740578,397,9826,3916,23002,23500,84708,73708,84886,54443,140876,2100,155971,328,2720,10551,5476,5879,392
25831	F	10053,7706,2058,25942,9212,94104,9768,2932,93492,5528,4534,6787,57448,9282,51207,7979,10767,6433,55716,64151,6733,84688,9584,4544,55781,1629,8812,166824,26052,3191,10898,1737,5784,57116,29123,55660,26586,4961526,29781,83943,6720,324,25831,79921,7040,9859,5160,53981,5052,999,219541,7405,55662,7766,1738,23243,827,84292,51547,9689,9343,10592,8050,80755,31,3265,3547,9326,10051,9688,10239,84280,2033,1499,7323,91408,9761,112399,10640,7169,11017,113251,84271,23397,10527,23380,79228,10001,245973,64759,30849,7332,43740578,10620,1314,5162,84656,10579,9869,30844,29982,10971,51199,79595,23322,55294,51550,55119,51657,7316,7322,25809,6872,1489680,54764,85313,9208,51053,79823,9077,2669,51428,509,9210,90441,9958,10426,3315,57669,347688,6993,51538,79782,9401,7157,23350,23287,25962,2099,84661,55094,23291,9918
339479	F	2195,9778,9146,55741,58480,79770,699,200895,7846,55871,8828,55102,57795,4041,4189,7277,55704
54948	F	54542,65003,4799,124995,64976,9512,29093,1540,8209,6625,64745,65108,3396,6137,55218,4191,23203,54443,85476,9657,84986,123169,65008,29916,102724334,6133,10573,64978,549,10884,4722,65005,64928,10102,26164,29088,57664,5829,4528,26995,92170,54502,51250,28977,7182,5939,28998,219402,6182,22608,10232,498,7284,51204,9617,43740578,8555,64975,6210,51069,150274,54534,5707,51253,821,84681,9238,54148,57129,3329,51081,80775,708,2005,54516,55760,6901,9801,91574,51073,6141,6790,9401,6147,51335,3178
7040	F	633,7706,55234,5157,81850,9404,2219,5591,2058,9397,823,6129,4163,117144,23149,353140,6134,7919,4928,353143,2615,5430,55291,5458,3303,81851,3190,8313,5606,10116,5702,6137,6207,24137,2022,29893,158,6222,8607,9669,56888,197131,9223,6135,653240,8833,7448,5295,64795,414899,92304,6152,1616,3312,11140,4176,3912,84648,1315,2275,6768,27030,5034,4088,10399,1938,3692,7295,6133,6928,5905,6732,10542,5858,7042,6188,6206,6184,4722,5832,324,1642,25831,7531,1956,3301,1964,7097,5160,7458,1969,6191,5518,1207,999,353134,57470,2010,386681,7046,9126,51129,26270,8399,80723,54904,10808,391,54507,7536,9775,1655,2316,31,23071,353131,10051,529,9513,1500,3614,6613,64236,1025,1725,80125,6232,9967,57122,5705,1474,387,2064,3313,1634,401115,2923,10989,375791,1280,3875,3309,23193,5650,353142,11091,134492,10694,353133,6189,23304,4318,43740577,71,6204,23363,79084,498,7284,6193,1654,1653,2673,3192,991,117246,6194,23524,292,29122,4223,2274,6210,1667,5888,10576,84444,6352,2280,54828,10075,55871,8915,9532,4173,10273,10294,7048,94,821,10971,159,7277,6772,3091,26521,6169,55294,6615,26993,3710,8878,10061,2618,3329,1915,25818,26239,790,155465,3615,10226,9687,6157,114990,9077,8243,2331,3105,7049,203068,908,10411,4905,3223,3198,3315,7069,1487,6136,699,3915,375387,2339,478,10250,9319,57504,6205,6790,10856,30968,6147,4836,5093,5682,10395,4052,284366,2060,10048,5111,657,7057,1029,1933
653583	F	9950,5553,11339,1393,55835,55275,84078,9910,5715,9575,55504,51562,995,132320,51317,3725,8881,2703401,54531,27314,120939,54801,56850,406,8089,23186,5733,165829,29844,4193,55610,57701,8631,10363,7170,54101,738,9928,200879,27342,54535,221150,54520,4609,3598,51270,83540,23411,10928,10256,4149,55197,29941,9815,9666,26097,57215,7286,11275,23028
23607	F	10728,2582,454752,55114,29079,9219,64411,10236,50837,55622,4478,829,4771,75608,7412,8335,9639,54443,56992,14939,1398,3191,26959,9897,9736,6654,7827,11169,140290,29959,1785,1956,9912,5202,117154,23607,9588,5867,57664,2017,8518,832,9493,999,84236,23616,93343,10817,3164,9928,9564,8848,50850,3635,74107,155030,27068,10657,9871,4000,90379,29127,284427,3187,1478,7182,79874,7329,9221,6182,12488,2908,26228,7791,326594,10159,7319,7353,4015,79184,2885,4868,8030,51574,3667,9043,440,59342,70,106952,23299,9632,3676,868,10075,29760,23624,4893,23322,3002,10193,3227,951475,12340,26934,7316,7251,3077458,23325,3636,30011,55250,207,4817,867,71819,3615,10642,6456,79651,55666,6955,51611,830,50807,10015,25962,914,8729,2099,128866,23064
11218	F	7706,54542,5424,64805,7916,10073,8266,16525,1408,2932,50636,7468,27257,6625,51808,79869,92345,43740573,11284,6607,10432,5031,55716,1201,11171,6327,6637,4686,4609,5663,26747,26058,20595,-,5460,2130,5780,3845,4076,284369,1410,81622,6029,6634,79760,6929,2091,1956,8239,155807,10421,580,79885,11218,4914,57664,6066,79008,9493,6780,64421,54956,2801,22994,6726,9928,8638,134353,118881,51547,9343,10651,25929,6606,4172,55728,6636,572,27102,10987,7182,6633,54960,23135,678,112399,85403,50628,23405,10014,224,25804,7072,10456,6632,17494242,8940,43740577,26871,2521,9125,11113,7158,4236,43740578,9919,79833,79923,8615,1314,6628,20637,150274,10576,2100,11331,64425,151987,546,6615,7179,26330,29117,10492,10574,27161,10921,51296,1894,908,6729,5245,8546,83737,8487,54954,6635,1660,7157,43740571,2099,57819,54433
128061	F	19052,2058,10594,71752,55226,9188,285672,10514,5859,54935,51386,55379,10524,128061,2669,6599,5518,5917,6139,7965,8303,22897,9669,72117,3735,23020,6147,3376,6209,6598,5520,3398,79577,2130,1968,57050,3845,51763,55660,8886
5604	F	8844,2195,5157,1495,7706,928,29952,4839,26354,23476,55226,823,116590,390443,6129,11103,2244,6134,6794,23162,55210,7415,3728,3303,3146,3190,3184,581,283455,6130,7273,55832,11212,6228,58517,12009,221150,7112,9123,100128525,6430,7386,29066,25981,6132,5878,4609,4214,23,26092,1213,26747,134359,5795,3312,11140,3675,5605,8649,22980,3845,27030,79666,10399,84289,3326,5037,4046,2956,6732,55802,7409,10413,648,5537,54971,324,2091,7531,7097,10213,9588,57664,5604,11329,999,8945,79915,3005,9590,10951,79600,7532,5716,84292,641,57606,10808,28956,51602,6714,3265,4172,1994,409,6954,2887,7182,7879,645455,11179,5879,26155,2271,155435,7329,8886,4953,2064,1111,2539,5894,23435,8315,10611,7534,5594,498,3480,1654,7332,673,6194,7991,56993,9136,7381,150274,16706,22978,5468,29968,10294,4173,7048,10971,6159,1326,55294,7428,5595,6615,10360,5328,8140,7407,22913,5781,4780,4216,3320,7178,5954,7533,4087,790,7529,10226,4155,25489,4705,3837,2289,6165,3315,3159,699,5599,65125,1716,9987,6120,6790,157310,57187,1452,1936,369,11335,2475,3066,7175,5682,57662,5694,5111,192176,11143,657,1029,3178
5621	F	1399,178,256281,3913,361,3921,5274,8562,91050,2258,4507,55599,6821,5724,1605,5803,829,93611,84735,3419,2173,2915,1410,23321,84251,138428,1363,51202,477,5688,327,476,9218,1743,5198,645,23710,3181,5518,4301,8570,57095,1381,92170,9522,3068,51060,4884,27249,83660,23236,6855,1742,84327,4000,2342,55803,57026,80349,22824,5050,5708,7453,6252,9377,3309,1404,6632,25830,11091,134492,9659,11113,9456,6171,23499,146691,2697,5587,8324,22872,2746,8615,7184,23640,26060,11346,10243,10294,10605,816,7276,3628,83638,65009,6456,9039,5686,3837,6923,2617,5576,81,29062,2192,154,57179,7745,79797,1756,25828,100131997,9146,1740,10342,2876,5898,55696,8444,1192,6854,8671,80765,3146,83692,85480,84916,27430,4738,4144,333,23382,8880,1739,1213,6741,191,7094,828,56954,30851,2288,8883,2036,10980,56925,7317,7458,2017,832,375,7143,388753,60491,10935,2316,27068,6640,3265,57465,2631,6835,15194,1478,84310,5305,387,51138,55707,6611,6626,10516,1027,9141,10963,5238,54550,23524,22883,55843,57732,8927,9946,5693,54478,2100,10580,3705,83442,7384,7277,84681,817,10591,5577,3329,81932,5495,283337,3320,1448,7165,58513,4835,22848,23192,5684,267,57282,4726,29937,60496,6902,2339,6434,10598,26523,5494,84305,10840,310,54936,9352,481,1263,25801,9414,126298,261726,8870,5272,1267,6507,1200,1540,7163,285148,3189,1312,255374,7917,51560,9782,1676,122961,2037,11171,116988,5887,87,210,9519,6047,3371,23593,811,1737,64710,54557,64168,5034,22921,51155,153743,26232,1340,22895,10189,219287,55577,7430,5530,1642,23386,287,9863,5947,79178,3300,63827,3927,7511,1139,55684,4350,3959,818,8895,5834,10456,22920,10527,128989,10694,84316,55177,145482,84267,498,11333,2885,6857,494514,56896,4842,57571,7520,2318,1727,13483,2823,1975,3094,10971,1854,81628,94274,6723,128240,30011,471,4747,8761,2547,2571,65062,644,10982,3198,1936,2224,11164,220988,2150,55968,5687,200933,1974,84823,80854,23673,54987,7415,51477,6921,526,6742,831,309,1398,3183,10043,11344,1938,10539,89870,11252,85440,28987,8537,23564,7247,9924,1627,150209,65264,51020,4638,55651,55862,718,79005,490,10814,26986,5464,5269,1191,2395,54472,5092,55333,443,8495,23193,5594,23474,1741,3897,2273,7915,51503,4637,100137047,6449,83699,160,4684,29767,4099,29777,2243,815,5595,10815,5874,1457,84817,5781,513,7178,3843,1230,5532,7265,1114,57787,403,84328,3308,7461,478,1153,6120,80150,1984,1212,388,11338,29994,23589,523
339448	F	10980,7514,1994,54386,4627,2100,10524,10320,1937,140901,8350,8359,4223,149420,9401,51280
29979	F	7706,255488,9709,100354000,8266,441108,10016,6348,26043,64374,9205,9818,7979,51297,2562,27158,5054,10133,23127,51124,516,6184,5688,8239,4302,51251,29979,854871,91147,851898,728116,7321,51060,28815,9240,6782,4522,7335,10551,5708,51706,23135,10017,100128731,54413,23283,2981,26206,830019,56893,114926,440,3064,5276,8324,850620,856786,55326,2352,150274,8933,9798,84502,915,7322,2980,27239,6447,10534,4192,1300,3643,851337,5686,25865,5542,84993,7857,140738,25764,5479,130617,2060,56005,6354,2157,8359,2099,64328,10742,2335,9146,5664,712,65117,9306,2782,26071,203562,114898,5552,55716,5701,83692,9123,4738,1445,4832,23544,4176,3912,853765,55660,7099,10482,2560,100532736,9202,10213,4914,1489673,55739,4267,1207,28955,93099,2563,57326,118881,2912,1298,54820,1041,3482,79175,79089,1278,6649,2033,3187,1478,852834,9525,7329,853712,51138,1485,29978,346,50861,3480,4093,55742,355,118471,150771,3572,9815,10254,951475,286042,124220,7316,54979,51035,1893,1448,1244,55374,57154,5480,58513,961,57110,3934,22845,125170,653808,9559,126306,7133,30848,27351,80318,441518,84305,2561,4287,2212,5937,57542,642968,1181,1540,6625,7917,57590,7337,51499,2994,856893,9063,853185,5887,4852,344838,4214,6047,5663,245929,5034,9516,10413,817200,9406,5886,60626,51606,148022,6310,7031,3300,11277,10768,11065,11332,51144,4012,63905,344,856541,11145,11272,7319,2286,3177,5709,84557,5910,727800,2554,3489,9413,6590,4682,7347,7314,2556,30008,375567,10879,51083,113791,3904,3954,56144,7320,5970,246100,4878,2475,853940,5764,5687,10007,79077,29965,9802,54471,7415,373,128488,526,23190,121506,84876,103347262,60314,3925,9736,79968,852359,79024,813,3730,114900,2597,54510,9203,2555,851717,3535,91445,2559,3305,6233,8916,7132,4543,170680,856607,22955,23184,55333,23435,224,3537,5914,22954,3099,854584,429,26260,2252,856731,83593,10961,1671,746,55768,23558,43740569,9861,3018,7178,57488,155465,1114,2878,94081,55500,10945,4681,5710,10277,7311,11047,85451,89884
11231	F	7706,9811,10282,54491,12236,51259,43740573,27327,93380,1880,55716,5031,3659,55738,29066,55909,4867,43740568,6047,81622,330,91137,11243,4914,57664,23065,84236,8631,54726,1650,79600,26123,54502,997,53340,7182,55,1852,2908,3309,3783726,23770,2194,43740577,54935,55177,4363,26168,43740574,26135,9694,6193,43740578,3916,51704,4223,43740572,5770,2100,2081,821,7048,23322,7179,373156,55507,25844,7982,1033,200728,132884,5991,84447,43740570,79867,7157,1848,43740571,51234,25962,3840,2099,29927,8481
8945	F	7706,8726,9891,202559,2932,9882,25937,89846,10112,55832,54101,65080,60677,5727,4609,3707704,84833,340527,6491,54839,1147,1432,221092,6662,29126,29110,648,64978,324,103,5604,23246,139067,28951,8945,28952,7532,9616,84260,1738,57529,997,27229,219927,7321,4793,1994,54926,92140,1499,1356,2735,1869,5921,10733,10939,5909,51339,5204,8854,338785,993,7534,7353,27152,140685,50813,1859,3192,51343,4898,153222,3551,57120,5587,3097,2057,81788,6502,196513,23493,1105,23195,7322,57129,321,4780,5100,4790,10642,1300,28996,217,908,3315,5201,23286,5566,6790,1452,740,57695,7818,159195,22948,8313,1111,27288,22933,1408,836,56945,468,64708,3728,7832,387680,6222,4738,7411,23031,9978,23131,853552,5203,1739,63916,114088,10726,96459,57449,3845,1489079,4088,55571,26574,55759,10482,16600,25959,79888,10980,2017,7203,1112,2023,55031,4792,3265,2033,3187,25911,1500,3454,79893,152559,8312,51138,84919,23239,8575,6204,9125,11186,3667,22601,54541,64975,9722,91978,64847,7048,23019,55521,6615,1855,7840,951475,619279,7316,29117,3320,29904,57154,27161,80149,5187,7291,5684,891,10426,55666,23112,23032,114791,9887,387893,3297,6788,23139,1647,328,9352,21402,994,64976,26064,983,6625,23381,55765,79590,57685,85378,3507,79096,3791,4848,165055,12387,7074,29922,84133,3054,10844,10413,728622,5868,55201,1642,7082,26190,5108,5202,23107,9231,80817,694,9612,4007,5618,84699,2245,8626,64750,139285,161436,11332,4601,3182,23512,6867,7323,25842,25820,11339,595,10611,4343,400793,701,201163,121536,898,991,60488,734734,9500,1793,221830,8454,51253,5966,3094,250,54756,23371,81628,55893,7023,155945,2309,10574,7529,79954,4778,3587,8517,5970,4193,80851,8473,65993,9958,6901,25777,51073,23432,5825,2690,220988,54504,55968,79586,3344,1495,51642,7916,6667,7415,57697,8481,8553,27327,3190,7515,1999,3184,6921,10240,9817,10018,10575,1460,80019,5573,6500,3183,7465,684,91452,4046,55802,5496,7013,253943,4217,2737,133584,203259,6318,7531,10845,9693,29088,283349,5052,10436,79083,63967,55914,85456,1627,57470,79866,26271,9785,255394,117178,26259,121441,3654,4779,27250,1191,25904,152137,6182,224,64798,8451,23177,55165,387103,23175,83593,4794,4548,10471,5978,4170,8065,11217,10576,23379,8915,9532,51741,6789,23555,4734,2736,55168,9232,1827,3096,8289,5710,10950,4089,10277,8864,57148,11124,29128,1407,10746,114928,80124,4791,23559,8218,7157,9793,166378,8729,23291,9788
93627	F	3570,3191,8027,140290,1327,129285,56121,9401
51614	F	164091,7706,54947,9554,85027,340348,85013,22802,144404,1287,347487,28982,5664,6745,10282,89872,57222,84179,154467,201931,84272,149111,7104,23673,1534,145957,622,51241,131616,55697,5376,1209,79869,6843,6890,2993,161145,7542,43740573,57228,10490,345,219854,81671,3684,27346,9073,8529,286451,55894,221188,55624,55711,128869,6844,3775,4712,133022,43740568,10682,6047,613212,729230,51090,1237,10463,64801,2706,54852,598,414325,388588,4284,64849,10478,157378,254428,23566,11068,81622,55273,55340,9936,2824,112755,85014,94103,387923,94107,91137,340481,374395,27315,8760,8896,6779,55238,51537,57085,8794,79415,5827,57664,79073,79161,55735,10484,113829,2014,7026,91869,154807,9524,51614,126003,26998,6693,1233,85025,2859,26123,9564,4758,88455,10410,79064,1836,7920,94101,6319,975,486,79089,389084,55486,503497,4815,155971,638,5354,7485,717,51025,5476,10897,7323,3240,84102,10195,11270,55333,81494,201232,2012,79152,54842,25829,53826,170575,6005,10826,28978,400258,64116,51390,22954,29978,23770,10058,2710,43740577,8674,57467,3177,2040,92960,84314,137964,43740574,10559,22820,84522,94097,84920,9341,43740578,29914,84191,338692,286753,222642,116228,359,90196,284415,56993,6505,7018,149461,25880,81537,10385,79669,56947,43740572,4818,25972,344892,51257,83460,50489,54432,9482,116173,56895,956,56928,5265,1144,3162,144110,25963,51290,25844,401152,84065,4238,9145,360,54708,314,7056,6809,26580,56994,124565,2134,222662,78992,27065,3163,1132,65009,64755,10423,664,9409,11079,22845,84912,950,2520,92255,2861,90580,293,10948,134391,84302,158866,10175,10447,478,125875,5349,2131,347,432,9356,91663,51024,58515,328,2150,81853,56935,114971,255043,100188893,347734,196051
